user_id,search_term,X,Y,info_need,need_probability,need_id,age,gender,education_level,job_type,income,previous_experience,intent_onetime_invest,intent_savingsplan,intent_active_trading,interested_in_shares,interested_in_funds,interested_in_etfs,interested_in_bonds,interested_in_levers,interested_in_certificates,interested_in_levers_or_certificates,plans_larger_invest,consider_ing,consider_comdirect,consider_spk,consider_etoro,consider_traderep
6b32efb5daf70e6dd8efdbb11000e007,anbieter wertpapiere,10.698857,6.425558,Where to Trade,1.0,14,53,Male,High school diploma,Employee,2001€ - 2500€,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
4e99c976f1fe0d61a901d7ce4a17d20b,seriöser günstiger anbieter für wertpapierinvestitionen,11.665201,5.5534735,Risk and Return,0.656,2,39,Female,Master degree,Employee,2001€ - 2500€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7dded2cc517b16e69526c7a7bb199cae,morgan stanley,10.6562195,8.863038,Brands,0.691,5,36,Female,Master degree,Employee,3001€ - 4000€,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
155d889bb5f49a831814b9c537fe82f2,bestes depot,8.169015,5.2678566,Brokerage Accounts,1.0,3,35,Male,High school diploma,Employee,2501€ - 3000€,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
b5d3678424ceeb8825b296802a64fd7d,western union,10.747806,9.3941555,Brands,0.994,5,66,Male,Master degree,Civil servant,3001€ - 4000€,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
b5d3678424ceeb8825b296802a64fd7d,wes,10.597805,9.4692955,Brands,0.993,5,66,Male,Master degree,Civil servant,3001€ - 4000€,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
b5d3678424ceeb8825b296802a64fd7d,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,66,Male,Master degree,Civil servant,3001€ - 4000€,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
b9d54aeb7b8f6c6ac33433dafc72a7d7,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,35,Male,Vocational training,Employee,2001€ - 2500€,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
b9d54aeb7b8f6c6ac33433dafc72a7d7,scalable capital,13.024039,6.50419,Risk and Return,0.833,2,35,Male,Vocational training,Employee,2001€ - 2500€,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
b9d54aeb7b8f6c6ac33433dafc72a7d7,wertpapiere kaufen anfänger,11.696237,7.3329883,Where to Trade,0.974,14,35,Male,Vocational training,Employee,2001€ - 2500€,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
20efcfd8837cbc763fded9e62b9c690e,wertpapierdepot kostenlos,8.282348,4.4742627,Brokerage Accounts,0.947,3,39,Male,Bachelor degree,Civil servant,3001€ - 4000€,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
20efcfd8837cbc763fded9e62b9c690e,wertpapierdepot kostenlos handeln,8.314537,4.429075,Brokerage Accounts,0.868,3,39,Male,Bachelor degree,Civil servant,3001€ - 4000€,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3fd59b64c0b5ef33b3b9a9439b2c1fcc,aktienkauf kosten depot,8.408503,5.1018224,Brokerage Accounts,1.0,3,33,Male,Bachelor degree,Employee,2501€ - 3000€,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
834b2821a3bd8fbfd631ae2d79b41490,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,70,Male,Bachelor degree,Other,3001€ - 4000€,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
9f6d266b815e1e4b06c811f5815b1cf0,commerzbank,10.296766,8.292849,ETFs,0.927,12,55,Female,Higher secondary school,Employee,2501€ - 3000€,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
5be46a6b5186597fe1069cb09c91d5d4,wertpapiere seriös anbieter,11.518129,5.2951007,Free and Reputable Providers,0.933,10,61,Female,Vocational training,Employee,3001€ - 4000€,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
049535a1f71dbba59b86aba8da65116d,online broker vergleich,7.31076,8.023975,Brokers,1.0,1,45,Female,High school diploma,Employee,1001€ - 1500€,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
54998f3d4e3236637a0c825af2ac34b1,seriöser online broker,7.202282,8.082783,Brokers,1.0,1,42,Male,Vocational training,Employee,3001€ - 4000€,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
54998f3d4e3236637a0c825af2ac34b1,seriöser online broker deutschland app sicherheit,6.1070065,6.9278617,German Providers,1.0,6,42,Male,Vocational training,Employee,3001€ - 4000€,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
54998f3d4e3236637a0c825af2ac34b1,seriöser online broker deutschland app sicherheit trade,6.080594,6.893203,German Providers,1.0,6,42,Male,Vocational training,Employee,3001€ - 4000€,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0a84f8304fdbfc0761f410e9f6a38235,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,41,Female,Lower secondary school,Employee,1001€ - 1500€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
69506be5e6755d7b5adc820ac18423b9,anbieter für wertpapiere,10.654311,6.438598,Where to Trade,1.0,14,64,Male,Master degree,Civil servant,3001€ - 4000€,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
9a3b35dd041cf2b0c4beb4bd3e15ab6e,wertpapiere kaufen anfänger,11.696237,7.3329883,Where to Trade,0.974,14,66,Male,Master degree,Other,2501€ - 3000€,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0
90b2e976ed5752e1f1a9baf9c7d5bd10,anbieter wertpapiere,10.698857,6.425558,Where to Trade,1.0,14,34,Female,Vocational training,Employee,2001€ - 2500€,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
ad796a01c26497a79c20c8a695c1e8ce,geno broker depot erfahrungen,7.78622,8.056402,Brokers,1.0,1,62,Male,Master degree,Other,2501€ - 3000€,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94ca48914990eb9c494b573fec846d10,etf investment,14.046875,8.77559,Capital Investments,0.997,0,43,Female,Bachelor degree,Self-employed,3001€ - 4000€,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
43a9a9640937248fb8c122c1f7762d59,bank,10.338288,8.4343815,ETFs,0.892,12,42,Female,Master degree,Self-employed,1001€ - 1500€,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8a404f76a5479bf8bc0bf788e964bce9,aktien broker vergleich,7.971165,8.215425,Brokers,0.993,1,37,Male,Master degree,Employee,3001€ - 4000€,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
8a404f76a5479bf8bc0bf788e964bce9,aktien broker dkb,7.8304844,8.647623,Brokers,0.992,1,37,Male,Master degree,Employee,3001€ - 4000€,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
ff7616d2e9961bfa671b11a85794003a,aktien kaufen,10.926276,7.170836,Where to Trade,0.986,14,44,Male,Master degree,Employee,2501€ - 3000€,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
c2172afa65bd23fc610cb450ac5fe0f9,sparkasse köln bonn,10.529849,9.163063,Brands,0.919,5,54,Male,Vocational training,Employee,1501€ - 2000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
cbfdceeb15c4a50480779c88b5c48cde,ich möchte in wertpapieren investieren angebote,14.339076,7.903456,Capital Investments,0.998,0,70,Female,Vocational training,Other,1001€ - 1500€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
363fcc6e6a76d8f41bcab64e9b385491,online depot anbieter,8.001847,5.2750697,Brokerage Accounts,1.0,3,33,Male,Higher secondary school,Employee,2501€ - 3000€,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
13bb680d5664fb32c95277838c83c8a7,finanztest,11.903171,7.9457173,Securities,0.625,8,49,Male,Lower secondary school,Employee,1001€ - 1500€,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1c006ce583c50407c88bdd749f14512a,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,62,Female,Master degree,Other,2001€ - 2500€,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
1c006ce583c50407c88bdd749f14512a,wo wertpapierdepot eröffnen,8.532631,5.3727374,Brokerage Accounts,1.0,3,62,Female,Master degree,Other,2001€ - 2500€,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
4fedee944eced4bef1aebb1a736a18e2,aktienmarkt verlässlich,13.053243,5.2912626,Safe and Reliable Providers,0.998,11,37,Female,Bachelor degree,Employee,3001€ - 4000€,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c1ffc90d34087194f9629bf8f3010dae,wertpapier investment,13.99058,8.482926,Capital Investments,0.998,0,35,Female,Master degree,Employee,1501€ - 2000€,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
c1ffc90d34087194f9629bf8f3010dae,wertpapier investment sparkasse,12.729676,9.644048,Investments at Local Bank,1.0,9,35,Female,Master degree,Employee,1501€ - 2000€,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
a077ad5ca940d48df7d5cb3e0d0dd1d1,depot kostenlos,8.179296,4.425385,Brokerage Accounts,0.942,3,49,Male,Vocational training,Employee,3001€ - 4000€,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
13a58edfdfeeb5fef9d6acac28c91202,anbieter wertpapiere deutschland beste produkte,5.577873,6.3069596,German Providers,1.0,6,60,Male,Vocational training,Employee,2501€ - 3000€,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
d85218abdf2e2c2b324f974aaca7e90c,hypovereinsbank,10.317858,8.418803,ETFs,0.904,12,49,Male,Master degree,Employee,>9000€,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
b8cabdbca678c47ee52e7b4421ddcaaa,scalable capital login,13.007683,6.4889703,Risk and Return,0.84,2,38,Male,Master degree,Employee,4001€ - 6000€,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5919302994525032a1b503b61b8d9761,eft oder aktien,11.889404,8.402848,Securities,0.985,8,46,Female,Vocational training,Self-employed,4001€ - 6000€,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
1dbba5ffb87433467c10c41dcb44f635,deutsche bank online,5.6085157,6.265529,German Providers,1.0,6,44,Male,Master degree,Employee,4001€ - 6000€,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5d889462e54e64906900bd7b21a5253a,geldanlage,12.987782,7.761516,Investment Providers,0.963,13,55,Male,Bachelor degree,Employee,3001€ - 4000€,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0
5d889462e54e64906900bd7b21a5253a,geldanlage volksbanken,10.761101,8.223057,ETFs,0.911,12,55,Male,Bachelor degree,Employee,3001€ - 4000€,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0
fce072412802a23f54bab6862513a5f9,wertpapieranbieter seriös und leistungsstark mit hoher rendite,12.529767,5.912268,Risk and Return,0.919,2,53,Male,Vocational training,Self-employed,2001€ - 2500€,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
e083f4d971d2c4c5c56ecdd3061f43f9,geld investieren,14.5642185,8.314896,Capital Investments,1.0,0,66,Female,Vocational training,Other,501€ - 1000€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
b6ef8aa4d2949089e1ccca8493256cc2,wertpapiere kaufen beratung,11.921877,6.729498,Where to Trade,0.988,14,64,Female,Vocational training,Self-employed,2001€ - 2500€,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
4658c4bc3239e4597972a4030ebd5a3c,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,29,Female,Master degree,Employee,3001€ - 4000€,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
4658c4bc3239e4597972a4030ebd5a3c,wertpapiere anbieter,10.744802,6.200619,Where to Trade,0.998,14,29,Female,Master degree,Employee,3001€ - 4000€,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
651bb7ac78f89c827253f48ae3bbaaa3,raisin gmbh,9.956765,9.03486,ETFs,0.994,12,69,Male,Bachelor degree,Other,2501€ - 3000€,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
44fd359cbacf7756a61afe4357eca9a5,share,10.33926,7.112439,Where to Trade,0.997,14,40,Female,Master degree,Employee,4001€ - 6000€,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
44fd359cbacf7756a61afe4357eca9a5,aktien kaufen,10.926276,7.170836,Where to Trade,0.986,14,40,Female,Master degree,Employee,4001€ - 6000€,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4229061c6bfd803f12b4642e20eccaf1,etoro,10.1203575,9.454403,ETFs,0.781,12,42,Female,Higher secondary school,Employee,2501€ - 3000€,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
42ccebbbc33343e75c5dde34374ec557,wertpapier anbieter,10.714675,6.415852,Where to Trade,1.0,14,45,Female,Higher secondary school,Employee,2001€ - 2500€,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6184792c821edec07885e15443667e23,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,57,Male,High school diploma,Self-employed,4001€ - 6000€,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
5b7a9e7baf80416e045b90a29dfa49e5,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,67,Male,Higher secondary school,Other,2001€ - 2500€,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
70ca64b83e251d060545be6a813aaf13,trade republic,8.916293,7.967553,Online Brokerage and Apps,0.998,4,39,Male,Vocational training,Employee,2501€ - 3000€,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
aa5e8910295c8ddd2bb5407f9efcffa5,wertpapier anbieter,10.714675,6.415852,Where to Trade,1.0,14,33,Female,PhD,Employee,2001€ - 2500€,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
aa5e8910295c8ddd2bb5407f9efcffa5,wertpapier anbieter vertrauenswürdig,13.036038,5.011242,Safe and Reliable Providers,1.0,11,33,Female,PhD,Employee,2001€ - 2500€,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
aa5e8910295c8ddd2bb5407f9efcffa5,"wertpapier anbieter vertrauenswürdig erfolgreich, nicht zu teuer",12.929061,4.9512925,Safe and Reliable Providers,1.0,11,33,Female,PhD,Employee,2001€ - 2500€,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
aa5e8910295c8ddd2bb5407f9efcffa5,geld in wertpapiere wertpapier anbieter,12.954886,7.5068436,Investment Providers,0.936,13,33,Female,PhD,Employee,2001€ - 2500€,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
aa5e8910295c8ddd2bb5407f9efcffa5,geld in wertpapiere anbieter,12.960605,7.4157953,Investment Providers,0.922,13,33,Female,PhD,Employee,2001€ - 2500€,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
be322513bc9b39495f283fdeab79e581,etoro,10.1203575,9.454403,ETFs,0.781,12,63,Male,Lower secondary school,Employee,2001€ - 2500€,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
cf2de046298552b68e06f7c15d6d19ae,wertpapierorder stop loss,12.241293,7.900336,Securities,0.611,8,70,Male,Master degree,Other,1501€ - 2000€,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0
527a75eec23948e00eb5b3eb2fd3b6d2,etf anlage,9.397662,9.189879,ETFs,1.0,12,48,Female,Vocational training,Living off savings,501€ - 1000€,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
527a75eec23948e00eb5b3eb2fd3b6d2,etf anbieter,9.020501,8.921697,ETFs,0.972,12,48,Female,Vocational training,Living off savings,501€ - 1000€,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
527a75eec23948e00eb5b3eb2fd3b6d2,etf anbieter vergleich,8.716939,8.7158985,Online Brokerage and Apps,0.877,4,48,Female,Vocational training,Living off savings,501€ - 1000€,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08828cea05445e76c7eaca27c72c8eed,aktienkauf preisgünstig,11.721054,6.332617,Where to Trade,0.928,14,54,Female,Vocational training,Employee,1001€ - 1500€,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4d9194b3a0eab6c670a9654c38115a44,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,67,Female,Vocational training,Other,501€ - 1000€,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
9b68741b1284a0f3ab08238ce595281e,aktienbroker,10.555467,6.9510093,Where to Trade,0.999,14,53,Male,Bachelor degree,Self-employed,6001€ - 9000€,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
d277258767ba6198a7fd5f416ffb8654,wertpapieranbieter,10.857847,6.4274454,Where to Trade,1.0,14,54,Female,Vocational training,Employee,2001€ - 2500€,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
5e887805fe4de130dd7f82169daa16b7,fond sicher stabile rendite zuverlässig,13.255585,5.3051066,Safe and Reliable Providers,1.0,11,42,Male,Higher secondary school,Civil servant,2501€ - 3000€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5d90ef921ff467ae5428d4dbf8565e18,anbieter wertpapiere,10.698857,6.425558,Where to Trade,1.0,14,40,Female,High school diploma,Employee,4001€ - 6000€,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
501de3f0bcdb791e504c9b4d5477c330,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,39,Female,Master degree,Employee,2501€ - 3000€,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
501de3f0bcdb791e504c9b4d5477c330,wertpapiere investieren zuverlässig transparent preis.leistung,14.373544,5.6481566,Investment Transparency,0.999,7,39,Female,Master degree,Employee,2501€ - 3000€,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
501de3f0bcdb791e504c9b4d5477c330,wertpapiere investieren zuverlässig transparent preis leistung,14.406186,5.707862,Investment Transparency,0.998,7,39,Female,Master degree,Employee,2501€ - 3000€,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
19e044c1b2ed61af1ce28c782da4bf15,union investment,14.3820095,8.548809,Capital Investments,1.0,0,69,Male,Vocational training,Self-employed,1501€ - 2000€,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11a49f44767147ed7a6083d6268b92dc,gute günstige rendite sichere aktien anlage,13.151902,6.2256737,Risk and Return,0.97,2,60,Male,Vocational training,Other,1501€ - 2000€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3d4a0f801f5d1b589f8af4d14b1aa8a4,günstiger und schneller broker,7.455718,8.351039,Brokers,1.0,1,58,Male,Vocational training,Self-employed,2001€ - 2500€,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
8e105d69b8769c514bab58fc7b20da3f,deutsche bank,5.6472235,6.1363115,German Providers,1.0,6,58,Male,Master degree,Employee,2501€ - 3000€,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0
0ee2a4f254bc086614f917ab42a0d50b,anbieter von wertpapieren,10.66297,6.3806295,Where to Trade,1.0,14,70,Male,Higher secondary school,Other,1501€ - 2000€,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22149126a896a151c6f88a64fcf91a10,etf sparplan,9.329077,9.176053,ETFs,1.0,12,44,Female,Vocational training,Employee,2001€ - 2500€,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
22149126a896a151c6f88a64fcf91a10,etf kaufen,9.349679,8.873071,ETFs,1.0,12,44,Female,Vocational training,Employee,2001€ - 2500€,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0f7b27511ccefff523a92898850d1e51,anbieter wertpapiere günstig sicher,12.905257,5.10935,Safe and Reliable Providers,0.999,11,58,Male,Bachelor degree,Employee,2501€ - 3000€,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
cc5f143fc971a9ed43e3e18f247d10e4,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,33,Male,Vocational training,Employee,2001€ - 2500€,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
a1ec1a00da4b1dbedcd5eb056baca14d,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,25,Female,Master degree,Employee,1501€ - 2000€,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
a1ec1a00da4b1dbedcd5eb056baca14d,wertpapiere kaufen anbieter,11.460324,6.8529997,Where to Trade,0.998,14,25,Female,Master degree,Employee,1501€ - 2000€,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1f80d506a9022604955d70e632ab4ace,wertpapiere handeln,11.054751,6.7802796,Where to Trade,0.999,14,31,Female,Bachelor degree,Employee,2501€ - 3000€,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0
30754d9e69e188a73883af079b86114b,in wertpapiere investieren,14.377468,7.9838314,Capital Investments,0.999,0,30,Female,PhD,Employee,1501€ - 2000€,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0
97eee89d5e13fefbd7fc00bfa04ea939,bank aktienkauf,10.85009,7.824698,ETFs,0.556,12,64,Male,Master degree,Other,2001€ - 2500€,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4ac9a527626a4b774bbb9b979f873062,onvista webtrading,8.550336,7.350405,Online Brokerage and Apps,0.949,4,38,Male,Bachelor degree,Employee,2001€ - 2500€,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
a797cd4e3c1fad8f20c99fb2d8118ff6,wertpapierdepot vergleich,8.322559,5.759369,Brokerage Accounts,1.0,3,66,Female,Master degree,Other,3001€ - 4000€,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0
3ad29e80c16c748e43622ec4bfcd5651,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,39,Female,Bachelor degree,Employee,2001€ - 2500€,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3ad29e80c16c748e43622ec4bfcd5651,wertpapiere kaufen stiftung warentest,11.879495,6.9809937,Where to Trade,0.987,14,39,Female,Bachelor degree,Employee,2001€ - 2500€,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
553c0e0ca74e1aa6a614b8cfaa238006,anbietre investition in wertpapiere,13.745268,8.033389,Capital Investments,0.947,0,64,Male,Master degree,Other,2501€ - 3000€,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
0f2b9dcd7bdc13fbcde55af1f7f76b24,sparkasse wertpapiere kaufen,12.443705,9.50285,Investments at Local Bank,1.0,9,57,Female,Vocational training,Other,1501€ - 2000€,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3e5f43b476c9f261aef671d62bb27824,wertpapier anbieter,10.714675,6.415852,Where to Trade,1.0,14,36,Male,Master degree,Employee,2501€ - 3000€,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
867e2e1ab79526d9a21c5e8c8bc2be11,flatex,9.790954,9.45493,ETFs,1.0,12,42,Female,Master degree,,>9000€,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0
e0566b3e6d49e7ae8ea2358d53b4a50e,wertpapiere diskret,14.080883,5.48216,Investment Transparency,0.884,7,47,Female,Vocational training,Employee,1001€ - 1500€,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
36cbd4feabf980b67dfeaf26c4e87e97,depot online,7.8748612,5.2751627,Brokerage Accounts,1.0,3,40,Male,Master degree,Employee,3001€ - 4000€,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
36cbd4feabf980b67dfeaf26c4e87e97,online depot vergleich stiftung warentest,8.249864,5.666988,Brokerage Accounts,1.0,3,40,Male,Master degree,Employee,3001€ - 4000€,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
36cbd4feabf980b67dfeaf26c4e87e97,online depot vergleich check24,8.497786,5.778905,Brokerage Accounts,0.999,3,40,Male,Master degree,Employee,3001€ - 4000€,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
36cbd4feabf980b67dfeaf26c4e87e97,online depot vergleich sbroker,8.201088,5.653455,Brokerage Accounts,1.0,3,40,Male,Master degree,Employee,3001€ - 4000€,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
f2ed438debee179ced04196c06eeb6a0,greenfond wertpapiere,13.604598,8.448339,Capital Investments,0.921,0,41,Female,Bachelor degree,Employee,501€ - 1000€,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9f18840749cddbd5f97378092e77ad40,für mich geeigneter anbieter von wertpapieren,11.325341,5.5176315,Risk and Return,0.554,2,21,Female,High school diploma,Student,501€ - 1000€,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8edb61672425d20f589db0e7758920d4,anbieter wertpapiere,10.698857,6.425558,Where to Trade,1.0,14,42,Female,Vocational training,Civil servant,501€ - 1000€,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0caa15244852f14b0a6bc890eea8225d,anlageberater,13.401603,8.482151,Capital Investments,0.639,0,58,Male,Vocational training,Civil servant,1501€ - 2000€,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
64ab88f03487134d927911702fef3afb,anbieter wertpapiere,10.698857,6.425558,Where to Trade,1.0,14,61,Female,Vocational training,Employee,501€ - 1000€,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
15e8254e166a63e59a051c85602e2787,hohe rendite wenig risiko,12.45821,5.7877684,Risk and Return,0.897,2,34,Male,Master degree,Employee,6001€ - 9000€,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
99b92a538dae4405287232bfa1fbc469,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,47,Male,Higher secondary school,Civil servant,3001€ - 4000€,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
99b92a538dae4405287232bfa1fbc469,"wertpapiere investieren einfach, hohe rendite",13.058136,6.636333,Risk and Return,0.642,2,47,Male,Higher secondary school,Civil servant,3001€ - 4000€,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
99b92a538dae4405287232bfa1fbc469,wertpapiere investieren banken,13.961168,8.488705,Capital Investments,0.997,0,47,Male,Higher secondary school,Civil servant,3001€ - 4000€,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
99b92a538dae4405287232bfa1fbc469,wertpapiere investieren onlinebanken,13.949481,7.9435334,Capital Investments,0.978,0,47,Male,Higher secondary school,Civil servant,3001€ - 4000€,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1170575a9f3717da257fe4301941fba1,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,31,Female,Bachelor degree,Employee,1501€ - 2000€,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0
e7e2b1de982112b95d28783ca512a0b0,rendite sicherheit ankauf,13.386273,5.697988,Safe and Reliable Providers,0.593,11,66,Male,Master degree,Other,1001€ - 1500€,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0
